account_id,owner_client_id,owner_disp_id,num_acct_users,owner_birth_date,statement_freq,card_type,card_issue_date,acct_start_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16
3601,4344,4344,1,1925-06-15,POPLATEK MESICNE,,,1995-06-13,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
3602,4345,4345,1,1974-09-29,POPLATEK MESICNE,classic,1997-09-17,1996-12-03,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910
3603,4346,4346,1,1973-09-20,POPLATEK MESICNE,,,1997-09-17,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813
3604,4347,4347,1,1926-06-20,POPLATEK MESICNE,,,1993-12-22,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505
3605,4348,4348,1,1978-04-17,POPLATEK MESICNE,,,1996-03-24,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813
3606,4349,4349,2,1959-08-22,POPLATEK MESICNE,classic,1998-03-07,1996-04-18,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3608,4352,4352,1,1971-07-24,POPLATEK TYDNE,,,1994-08-30,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
3609,4353,4353,2,1979-09-19,POPLATEK MESICNE,junior,1996-08-31,1993-08-03,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525
3610,4355,4355,1,1938-12-29,POPLATEK MESICNE,,,1997-09-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3612,4358,4358,1,1942-10-24,POPLATEK MESICNE,,,1994-08-27,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
3613,4359,4359,1,1950-08-02,POPLATEK MESICNE,,,1993-08-10,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891
3614,4360,4360,1,1965-07-10,POPLATEK MESICNE,classic,1998-12-28,1996-08-07,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
3615,4361,4361,1,1955-05-04,POPLATEK MESICNE,,,1996-11-05,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618
3616,4362,4362,2,1943-09-16,POPLATEK MESICNE,,,1997-12-15,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
3617,4364,4364,1,1977-12-05,POPLATEK MESICNE,,,1993-11-15,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117
3618,4365,4365,1,1961-05-12,POPLATEK MESICNE,,,1993-09-29,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888
3620,4367,4367,1,1982-03-30,POPLATEK MESICNE,,,1997-02-06,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295
3621,4368,4368,1,1977-10-21,POPLATEK MESICNE,,,1994-12-25,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505
3622,4369,4369,1,1965-06-15,POPLATEK MESICNE,,,1994-10-15,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903
3623,4370,4370,1,1939-06-28,POPLATEK MESICNE,,,1995-02-12,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
3624,4371,4371,1,1968-12-12,POPLATEK TYDNE,,,1995-05-30,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505
3625,4372,4372,1,1933-10-11,POPLATEK MESICNE,,,1994-08-22,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813
3626,4373,4373,1,1951-12-20,POPLATEK MESICNE,,,1996-11-05,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839
3628,4376,4376,1,1954-03-05,POPLATEK MESICNE,classic,1997-06-23,1995-09-12,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
3629,4377,4377,1,1978-01-31,POPLATEK MESICNE,,,1993-07-27,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717
3631,4380,4380,1,1931-05-13,POPLATEK MESICNE,classic,1998-09-30,1995-08-13,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3632,4381,4381,1,1959-01-25,POPLATEK TYDNE,,,1996-04-06,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158
3633,4382,4382,1,1980-10-20,POPLATEK MESICNE,junior,1998-12-01,1997-02-06,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910
3634,4383,4383,1,1963-08-01,POPLATEK MESICNE,,,1997-04-16,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
3635,4384,4384,1,1973-01-12,POPLATEK MESICNE,,,1997-05-04,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
3636,4385,4385,1,1972-10-02,POPLATEK MESICNE,,,1994-05-22,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
3637,4386,4386,1,1945-12-27,POPLATEK MESICNE,,,1995-10-28,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903
3638,4387,4387,1,1946-02-18,POPLATEK PO OBRATU,,,1996-01-10,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799
3639,4388,4388,1,1936-09-16,POPLATEK MESICNE,,,1997-01-08,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892
3640,4389,4389,1,1926-07-01,POPLATEK MESICNE,,,1993-11-05,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
3641,4390,4390,1,1972-04-29,POPLATEK MESICNE,,,1995-01-09,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846
3643,4393,4393,1,1941-09-11,POPLATEK MESICNE,,,1994-12-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3644,4394,4394,1,1975-12-30,POPLATEK MESICNE,,,1993-04-13,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
3645,4395,4395,1,1958-05-16,POPLATEK MESICNE,,,1996-06-18,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132
3646,4396,4396,2,1974-11-07,POPLATEK TYDNE,,,1995-10-20,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460
3647,4398,4398,1,1958-07-23,POPLATEK MESICNE,,,1996-06-17,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
3648,4399,4399,1,1967-11-20,POPLATEK MESICNE,,,1996-05-06,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059
3649,4400,4400,1,1959-08-29,POPLATEK MESICNE,,,1993-05-14,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
3650,4401,4401,1,1968-07-20,POPLATEK MESICNE,,,1994-06-05,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987
3651,4402,4402,1,1929-04-11,POPLATEK MESICNE,,,1993-02-27,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
3652,4403,4403,1,1938-10-19,POPLATEK MESICNE,,,1997-03-02,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132
3653,4404,4404,1,1951-04-09,POPLATEK MESICNE,,,1994-05-03,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452
3654,4405,4405,1,1959-04-17,POPLATEK MESICNE,gold,1997-01-20,1993-07-13,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410
3655,4406,4406,1,1954-11-01,POPLATEK MESICNE,,,1995-12-24,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3656,4407,4407,1,1975-07-06,POPLATEK MESICNE,,,1993-08-06,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903
3657,4408,4408,2,1923-05-19,POPLATEK MESICNE,,,1997-09-19,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906
3658,4410,4410,1,1976-01-12,POPLATEK MESICNE,,,1997-03-25,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.3,2.01,128,5198.0,5273
3659,4411,4411,2,1950-01-02,POPLATEK MESICNE,,,1997-02-01,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
3660,4413,4413,1,1977-05-04,POPLATEK MESICNE,,,1993-11-14,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
3661,4414,4414,1,1933-06-19,POPLATEK MESICNE,,,1996-01-11,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
3662,4415,4415,1,1977-07-09,POPLATEK MESICNE,,,1997-05-26,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892
3663,4416,4416,1,1970-12-25,POPLATEK MESICNE,classic,1997-03-06,1994-11-06,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079
3664,4417,4417,1,1976-04-24,POPLATEK MESICNE,classic,1998-04-29,1996-04-28,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3665,4418,4418,1,1970-05-19,POPLATEK MESICNE,,,1997-06-28,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525
3667,4420,4420,1,1957-05-06,POPLATEK MESICNE,,,1994-01-26,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
3668,4421,4421,1,1944-06-27,POPLATEK MESICNE,,,1996-06-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3669,4422,4422,1,1943-07-31,POPLATEK MESICNE,,,1993-12-22,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807
3670,4423,4423,1,1918-05-24,POPLATEK MESICNE,,,1993-06-04,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127
3671,4424,4424,2,1933-05-06,POPLATEK MESICNE,,,1997-09-17,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
3672,4426,4426,1,1969-09-13,POPLATEK MESICNE,classic,1997-01-22,1996-03-19,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261
3673,4427,4427,1,1940-11-03,POPLATEK MESICNE,,,1996-01-12,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804
3674,4428,4428,1,1954-03-09,POPLATEK MESICNE,,,1993-03-12,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
3675,4429,4429,2,1945-04-02,POPLATEK MESICNE,classic,1998-10-11,1993-03-20,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
3676,4431,4431,1,1930-09-30,POPLATEK MESICNE,,,1996-06-08,58,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.3,3.95,96,2212.0,2471
3677,4432,4432,1,1964-03-14,POPLATEK MESICNE,,,1995-10-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3678,4433,4433,1,1968-02-22,POPLATEK MESICNE,,,1993-03-24,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3679,4434,4434,2,1964-03-29,POPLATEK MESICNE,,,1995-08-15,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
3680,4436,4436,1,1920-04-28,POPLATEK MESICNE,,,1996-02-16,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127
3681,4437,4437,2,1961-10-26,POPLATEK MESICNE,classic,1998-08-05,1997-01-25,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
3682,4439,4439,1,1975-03-25,POPLATEK MESICNE,,,1993-06-07,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
3683,4440,4440,2,1948-12-26,POPLATEK MESICNE,,,1993-08-13,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859
3684,4442,4442,1,1921-04-29,POPLATEK MESICNE,,,1994-03-04,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
3686,4444,4444,2,1969-03-28,POPLATEK MESICNE,,,1997-08-03,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
3687,4446,4446,2,1950-10-11,POPLATEK MESICNE,,,1993-11-06,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595
3688,4448,4448,1,1942-05-02,POPLATEK MESICNE,,,1993-11-10,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
3689,4449,4449,1,1949-11-08,POPLATEK MESICNE,,,1995-11-29,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987
3690,4450,4450,1,1949-01-05,POPLATEK PO OBRATU,,,1996-10-18,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079
3691,4451,4451,1,1927-10-19,POPLATEK MESICNE,,,1993-02-19,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
3692,4452,4452,1,1924-06-08,POPLATEK MESICNE,,,1997-04-21,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
3693,4453,4453,2,1976-05-29,POPLATEK MESICNE,,,1993-01-29,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059
3694,4455,4455,1,1976-07-29,POPLATEK MESICNE,,,1996-07-06,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
3695,4456,4456,1,1936-10-23,POPLATEK MESICNE,,,1997-04-02,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804
3696,4457,4457,1,1943-01-17,POPLATEK MESICNE,classic,1998-08-11,1996-06-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3697,4458,4458,1,1950-12-23,POPLATEK MESICNE,,,1993-04-29,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122
3698,4459,4459,2,1962-05-21,POPLATEK MESICNE,,,1996-03-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3699,4461,4461,1,1957-04-22,POPLATEK MESICNE,,,1993-08-05,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
3700,4462,4462,1,1977-09-13,POPLATEK MESICNE,,,1997-06-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3701,4463,4463,1,1923-08-17,POPLATEK MESICNE,,,1993-10-06,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807
3702,4464,4464,1,1964-11-19,POPLATEK MESICNE,,,1995-04-13,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903
3703,4465,4465,1,1937-06-02,POPLATEK MESICNE,,,1997-06-18,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
3704,4466,4466,1,1922-10-07,POPLATEK MESICNE,,,1993-01-24,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505
3705,4467,4467,2,1944-11-17,POPLATEK MESICNE,classic,1998-12-29,1997-10-24,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542
3706,4469,4469,1,1973-02-28,POPLATEK MESICNE,,,1996-04-04,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987
3708,4471,4471,1,1975-06-11,POPLATEK MESICNE,classic,1998-07-14,1996-11-24,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
3709,4472,4472,1,1965-07-25,POPLATEK MESICNE,classic,1997-08-01,1996-03-05,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
3710,4473,4473,1,1944-12-27,POPLATEK MESICNE,classic,1998-01-15,1995-02-25,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3711,4474,4474,1,1964-12-09,POPLATEK MESICNE,,,1997-05-08,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813
3712,4476,4476,1,1927-01-13,POPLATEK MESICNE,,,1994-09-13,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813
3713,4477,4477,2,1957-01-18,POPLATEK TYDNE,,,1993-06-08,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295
3714,4479,4479,1,1958-07-24,POPLATEK TYDNE,classic,1996-11-07,1994-04-21,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674
3715,4480,4480,1,1963-03-30,POPLATEK MESICNE,,,1997-11-27,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
3716,4481,4481,1,1975-06-16,POPLATEK MESICNE,,,1997-04-14,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3717,4482,4482,1,1979-01-17,POPLATEK MESICNE,,,1994-05-20,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158
3718,4483,4483,1,1966-08-29,POPLATEK MESICNE,,,1994-04-16,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460
3719,4484,4484,1,1955-04-11,POPLATEK MESICNE,,,1997-06-19,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166
3720,4485,4485,2,1919-07-20,POPLATEK MESICNE,,,1993-07-30,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132
3721,4487,4487,2,1974-08-14,POPLATEK MESICNE,,,1996-02-21,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117
3722,4489,4489,2,1948-03-24,POPLATEK MESICNE,,,1997-12-07,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807
3723,4491,4491,1,1977-07-13,POPLATEK MESICNE,,,1996-06-14,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674
3724,4492,4492,1,1965-09-08,POPLATEK MESICNE,classic,1998-12-16,1997-08-06,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
3725,4493,4493,1,1947-10-05,POPLATEK MESICNE,classic,1998-12-08,1995-06-11,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859
3726,4494,4494,1,1952-11-09,POPLATEK MESICNE,,,1996-07-14,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
3727,4495,4495,1,1979-04-11,POPLATEK MESICNE,junior,1998-11-03,1996-01-19,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
3728,4496,4496,2,1971-02-19,POPLATEK MESICNE,,,1994-08-18,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
3729,4498,4498,2,1931-12-28,POPLATEK MESICNE,,,1995-04-14,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452
3730,4500,4500,1,1924-08-12,POPLATEK MESICNE,,,1994-09-08,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181
3731,4501,4501,1,1947-03-18,POPLATEK MESICNE,,,1996-05-20,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
3732,4502,4502,2,1932-01-10,POPLATEK MESICNE,,,1997-05-25,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
3733,4504,4504,2,1965-11-24,POPLATEK MESICNE,classic,1997-07-24,1996-07-22,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859
3734,4506,4506,1,1954-11-30,POPLATEK MESICNE,,,1993-03-08,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891
3735,4507,4507,1,1970-08-03,POPLATEK MESICNE,classic,1995-12-15,1995-04-27,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3736,4508,4508,2,1921-11-14,POPLATEK MESICNE,,,1996-05-08,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
3737,4510,4510,1,1938-12-28,POPLATEK MESICNE,,,1995-03-01,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190
3738,4511,4511,1,1945-04-27,POPLATEK MESICNE,,,1993-08-01,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839
3739,4512,4512,1,1963-10-19,POPLATEK MESICNE,,,1997-03-25,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3741,4514,4514,1,1940-12-25,POPLATEK MESICNE,,,1996-08-18,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718
3742,4515,4515,1,1920-09-28,POPLATEK MESICNE,,,1997-05-11,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
3743,4516,4516,1,1961-09-27,POPLATEK MESICNE,classic,1998-07-05,1996-03-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3745,4518,4518,1,1952-04-04,POPLATEK MESICNE,classic,1996-12-11,1993-08-04,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040
3746,4519,4519,1,1951-10-31,POPLATEK MESICNE,,,1996-06-04,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
3747,4520,4520,1,1957-06-28,POPLATEK MESICNE,,,1994-05-01,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3748,4521,4521,1,1943-09-09,POPLATEK MESICNE,,,1993-07-10,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3749,4522,4522,2,1950-11-01,POPLATEK MESICNE,gold,1997-10-07,1996-08-10,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
3750,4524,4524,2,1957-07-14,POPLATEK MESICNE,,,1995-03-18,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
3751,4526,4526,1,1970-04-24,POPLATEK MESICNE,,,1993-09-15,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487
3752,4527,4527,1,1963-02-04,POPLATEK MESICNE,,,1994-11-25,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3753,4528,4528,1,1922-01-09,POPLATEK MESICNE,,,1995-02-24,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525
3754,4529,4529,2,1976-09-16,POPLATEK TYDNE,,,1996-02-19,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166
3755,4531,4531,1,1964-06-25,POPLATEK MESICNE,,,1996-01-20,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
3756,4532,4532,1,1953-10-09,POPLATEK TYDNE,classic,1995-09-26,1994-10-17,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743
3757,4533,4533,1,1980-01-29,POPLATEK MESICNE,junior,1998-05-22,1997-09-24,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
3758,4534,4534,1,1954-12-24,POPLATEK MESICNE,classic,1998-06-24,1995-09-19,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
